,SDK Installer,SDK Binaries,Runtime Installer,Runtime Binaries,ASP.NET Core Runtime,Windows Desktop Runtime,Scraped Date,Package name,Version
Download Table,,,,,,,,,
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Sdk.win-arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Python.osx-x64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Workload.Emscripten.Current.Manifest-8.0.100.Msi.x86,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100.Msi.x64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Workload.Emscripten.net7.Manifest-8.0.100.Msi.arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Python.win-arm64.Msi.arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Sdk.win-x64.Msi.x64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Workload.Emscripten.net7.Manifest-8.0.100,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Cache.win-arm64.Msi.arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Node.win-arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Python.win-arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Runtime.Emscripten.3.1.34.Sdk.win-arm64.Msi.arm64,8.0.0
,,,,,,,14-10-2025,Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100.Msi.x86,8.0.0
,,,,,,,14-10-2025,Microsoft.Data.Sqlite,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.AspNet.Specification.Tests,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Abstractions,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Analyzers,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Tools,8.0.0
,,,,,,,14-10-2025,Microsoft.Data.Sqlite.Core,8.0.0
,,,,,,,14-10-2025,dotnet-ef,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.SqlServer,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Sqlite.NetTopologySuite,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.SqlServer.Abstractions,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.SqlServer.NetTopologySuite,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.SqlServer.HierarchyId,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Sqlite.Core,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Cosmos,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Design,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Proxies,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.InMemory,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Sqlite,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Relational,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Specification.Tests,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Relational.Specification.Tests,8.0.0
,,,,,,,14-10-2025,Microsoft.EntityFrameworkCore.Templates,8.0.0
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Authoring.Templates,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Core.Contracts,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Utils,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Authoring.Tasks,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Abstractions,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Authoring.TemplateVerifier,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Authoring.CLI,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Edge,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.IDE,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.TemplateLocalizer.Core,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Samples,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Orchestrator.RunnableProjects,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateSearch.Common,8.0.100
,,,,,,,14-10-2025,Microsoft.TemplateEngine.Core,8.0.100
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.Analyzers,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.NetAnalyzers,8.0.0-preview.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.BannedApiAnalyzers,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.PerformanceSensitiveAnalyzers,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.PublicApiAnalyzers,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.ResxSourceGenerator,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.Metrics,4.0.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.AnalyzerUtilities,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Roslyn.Diagnostics.Analyzers,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.CodeAnalysis.RulesetToEditorconfigConverter,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Text.Analyzers,3.11.0-beta1.23525.2
,,,,,,,14-10-2025,Microsoft.AspNetCore.Diagnostics.Middleware,8.0.0
,,,,,,,14-10-2025,Microsoft.AspNetCore.AsyncState,8.0.0
,,,,,,,14-10-2025,Microsoft.AspNetCore.HeaderParsing,8.0.0
,,,,,,,14-10-2025,Microsoft.AspNetCore.Testing,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.AsyncState,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.DependencyInjection.AutoActivation,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Diagnostics.HealthChecks.Common,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Diagnostics.Probes,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Diagnostics.ResourceMonitoring,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Hosting.Testing,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Diagnostics.Testing,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Http.Resilience,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.StaticAnalysis,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Compliance.Testing,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Diagnostics.HealthChecks.ResourceUtilization,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Http.Diagnostics,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Options.Contextual,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Resilience,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Telemetry.Abstractions,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Telemetry,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.TimeProvider.Testing,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Compliance.Redaction,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.AmbientMetadata.Application,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.AuditReports,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Compliance.Abstractions,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.Diagnostics.ExceptionSummarization,8.0.0
,,,,,,,14-10-2025,Microsoft.Extensions.ObjectPool.DependencyInjection,8.0.0
,,,,,,,,,
